SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	sample_accession	experiment_accession	geographic_location	library_name	site_name	sample_description	base_count	sample_title	Description	Reads	Species
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	41001	5126.17808232973
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	42001	5194.66198814591
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	43001	5261.95338086637
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	44001	5328.08101255299
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	45001	5393.07222653672
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	46001	5456.95305728996
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	47001	5519.74832137928
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	48001	5581.48170026244
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	62001	6345.36252556884
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	63001	6393.42595590789
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	63837	6433
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	52001	5818.23434431355
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	53001	5874.97876897073
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	54001	5930.78340434346
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	55001	5985.66580068354
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	56001	6039.64283600732
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	57001	6092.73075634906
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	58001	6144.94521323764
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	59001	6196.30129869285
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	60001	6246.81357788969
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	61001	6296.49611974691
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	9001	1962.38726067119
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	10001	2109.96499344993
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	7001	1646.51419220095
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	8001	1808.22046427391
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	30001	4284.11617797387
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	31001	4368.15714358857
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	11001	2251.7012034556
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	29001	4198.37211839544
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	12001	2388.19846713382
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	13001	2519.95213445586
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	32001	4450.55410458868
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	16001	2890.5857251349
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	14001	2647.3760172006
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	15001	2770.82050588971
			Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2		
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	12001	2249.07802534275
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	13001	2370.99751365513
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	50001	5241.90421123293
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	51001	5293.90243356876
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	52001	5345.01217916112
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	14001	2488.6169287051
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	1	1.00000000000164
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	1001	358.617666330166
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	2001	617.153636317911
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	3001	840.252027386825
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	49001	5188.99848347796
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	22001	3309.15857571227
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	23001	3399.6808972262
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	24001	3488.00775364406
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	53001	5395.25160988509
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	54001	5444.63806974043
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	54213	5455
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	15001	2602.29541679332
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	16001	2712.34080980996
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	17001	2819.01950278672
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	18001	2922.5639924865
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	19001	3023.17872762177
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	20001	3121.04471459862
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	21001	3216.32318910387
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	35001	4339.74296233997
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	36001	4408.00270921624
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	37001	4474.95566670598
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	38001	4540.64186159392
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	39001	4605.09895761086
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	40001	4668.36244823113
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	41001	4730.46582916758
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	42001	4791.44075301343
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	43001	4851.31716814937
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	44001	4910.12344389031
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	4001	1040.75103075288
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	5001	1224.78327157981
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	6001	1395.95587124888
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	7001	1556.64359358647
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	8001	1708.52463224966
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	9001	1852.84448145811
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	10001	1990.56165185824
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	11001	2122.43480654754
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	26001	3658.49292053083
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	27001	3740.83776505401
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	28001	3821.36233441438
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	29001	3900.14200179151
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	30001	3977.24638275929
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	31001	4052.73994556582
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	32001	4126.68253949782
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	33001	4199.12985396921
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	34001	4270.13382004117
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	48001	5135.16530154902
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	45001	4967.88648340173
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	25001	3574.24596128543
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	47001	5080.38373852496
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	46001	5024.63182577235
			Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1		
ERR2233285	ERR2233285_1.fastq	ERR2233285_2.fastq	Gulf of Mexico	SAMEA104452354	ERX2286264	Gulf of Mexico	Sta A 4-5 cm 2	Station A	sediment	46952795	bioturb_Sta A 4-5 cm 2	bioturb_Sta A 4-5 cm 2	8001	1571.19626422314
ERR2233285	ERR2233285_1.fastq	ERR2233285_2.fastq	Gulf of Mexico	SAMEA104452354	ERX2286264	Gulf of Mexico	Sta A 4-5 cm 2	Station A	sediment	46952795	bioturb_Sta A 4-5 cm 2	bioturb_Sta A 4-5 cm 2	39001	4393.50928160744
ERR2233285	ERR2233285_1.fastq	ERR2233285_2.fastq	Gulf of Mexico	SAMEA104452354	ERX2286264	Gulf of Mexico	Sta A 4-5 cm 2	Station A	sediment	46952795	bioturb_Sta A 4-5 cm 2	bioturb_Sta A 4-5 cm 2	9001	1707.29891163116
ERR2233285	ERR2233285_1.fastq	ERR2233285_2.fastq	Gulf of Mexico	SAMEA104452354	ERX2286264	Gulf of Mexico	Sta A 4-5 cm 2	Station A	sediment	46952795	bioturb_Sta A 4-5 cm 2	bioturb_Sta A 4-5 cm 2	38001	4329.02179576078
